Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
567142393,2,2018-3,Singapore,"If you   ve been to the    better    Disneylands in Florida and Tokyo, give this a miss. Be assured that you will be disappointed. It is small, and on top of that, a bulk of it is under renovation.  Not worth a visit.",Disneyland_HongKong
567141240,3,2017-7,Hong Kong,"Well, I'd say this Disneyland is better suited for kids. Perhaps young adults would find a few fun rides, but most aren't very thrilling and more to a ~magical~ cruise swirls merrygoround type of rides.Food are certainly pricey but to be expected.Make sure to visit different souvenir stores inside as they sell somewhat different items at each area.Tip: DON'T VISIT DURING PEAK SUMMER",Disneyland_HongKong
567030257,5,2018-2,United Kingdom,Was very lucky to be able to spend my birthday in Disney during our visit. We went on a Sunday and it was surprisingly busy considering it was February.Loved how the park was set out and lots of different things compared to the other Disney parks.Mystic manor was amazing also the Grizzly Gulch are was so well themed. The castle was unfortunately boarded up which we knew before so the fireworks were not on the night we were there. Both the parades were lovely and the staff were so organised and polite to everyone.So glad I got to experience the park and would definately recommend for all disney fans.,Disneyland_HongKong
567020259,2,2018-3,Singapore,The Disneyland park is currently undergoing some renovation. Can be quite dusty n noisy. There were many groups from schools n it was so crowded wherever we went. Especially during meal times. No seats and we had to queue for around 45mins for food!No more fireworks since January. Ticket price should be cheaper in view of the fireworks cancellation since it's the highlight of the visit.My son's favourite antique car ride was no longer available... The HK Disneyland is no longer the place that we will want to visit again.,Disneyland_HongKong
566996808,5,2017-11,India,I had been here in November 2017. I felt like a kid all over again. It's a must place for the kiddies. The parade and fire works were superb.,Disneyland_HongKong
566992906,3,2018-3,Singapore,Many places were closed for renovations. However the children enjoyed the new Ironman experience. Long waiting time for most photo shoots & rides. The park should impose a non smoking rule as the guests are mainly children.,Disneyland_HongKong
566968159,5,2018-3,Hong Kong,"I went here twice with my teenage daughters and their friends, both times on a weekend. Amazingly we were able to ride all the rides were wanted, last time even twice a couple of them. The longest wait time was 30min. This is so much better in comparison to Disney in USA where you could stand 60 to 90 min line! Note we do always come early, right after it opens so I'm sure this helps however we stay until about 4pm to watch the parade which is very cute and uplifting. The food is of course quite expensive everywhere but decent. And plenty of opportunities to satisfy sweet cravings with ice cream, waffles, churros and more. Of course there are plenty of souvenir shops to buy gifts for everyone : ) Overall I really like how this Disneyland is compact so you could go around it in a half day, no stress and no huge crowds (of course this is Hong Kong so people are everywhere still but not crazy). Definitely worth a visit with kids or even for adults to just have fun! ",Disneyland_HongKong
566949277,5,2018-3,Australia,"A great day out. Lots to see and do for all ages. As in most cases there in often huge lines for popular rides, but they do let you know before entering the time to wait before you can get on the rides. The Disney story time musical is a must see. Food was pricey. ",Disneyland_HongKong
566711073,5,2017-11,United States,"First time coming here with my girls from NYC, we have a wonderful experience, Everything was so nice, my girls very happy,  I try to go back in this Summer vacation 2018",Disneyland_HongKong
566611890,5,2017-8,Indonesia,"It was a very wonderful holiday after I had a competition. The rides were very spectacular. The favourite snack there was a squid with chili. The ride areas were very clean. The servers were very professional and very kind. It was a little bit crowded inside, but the Disneyland show was very wonderful. You should go there, trust me you will be surprised to see all the spectacular views. Anyway, it wasn't too expensive to get inside.",Disneyland_HongKong
566346006,2,2018-1,Sweden,"If you have kids, awesome. Then it   s a great park to to go. Not so big thou. But if you   re older then 10 12. Don   t go here...",Disneyland_HongKong
